movie_id,title,genres,year,tmdb_id,imdb_id,tmdb_rating,tmdb_votes,imdb_rating,imdb_votes,body,sentiment_score,weighted_rating
7102,Dragnet (1987),Comedy|Crime|Drama,1987,10023,tt0092925,5.7,139,6.0,34133,equallystraightlaced book nephew joe friday must work laidback partner solve mystery save virgin connie swail fact molotow cocktail health food speech impediment reverend ice sculpture miranda warning orange county california female police commissioner homage yugo  TomMankiewicz DanAykroyd TomHanks ChristopherPlummer HarryMorgan  comedy crime drama,0.2732,-0.8384005004971175
7103,Madhouse (1990),Comedy,1990,51036,tt0100087,5.7,18,5.4,3217,luxurious villa mark jessie bannister yuppie couple overrun load uninvited guest turn house side bad news houseguest good news mental breakdown parasite mayhem uninvited guest  TomRopelewski JohnLarroquette KirstieAlley JohnDiehl AlisonLaPlaca  comedy,0.2263,-0.6713864244544043
7104,1941 (1979),Comedy|War,1979,11519,tt0078723,5.6,145,5.8,33254,six day since attack pearl harbor panic grip california supposedly next target japanese force everywhere california people suffering war nerve chaos erupts state army air corp captain civilian deranged sense nationalism civilian defender motor pool crew end chasing japanese sub planning attack la paranoia meet pandemonium submarine california world war ii war ship pearl harbor satire los angeles anarchic comedy  StevenSpielberg DanAykroyd NedBeatty JohnBelushi LorraineGary  comedy war,-0.9826,-0.9590633117138176
7107,Foul Play (1978),Comedy|Thriller,1978,15659,tt0077578,6.3,68,6.8,15236,shy san francisco librarian bumbling cop fall love solve crime involving albino dwarf catholic church highly dangerous comedy detective murder conspiracy church catholic albino  ColinHiggins ChevyChase GoldieHawn BurgessMeredith EugeneRoche  comedy thriller,-0.7216,-0.12054909866222706
7108,Crime Story (Zhong an zu) (1993),Action|Crime|Drama,1993,18857,tt0108656,6.7,39,6.7,6553,special agent assigned protect wealthy business magnate however businessman kidnapped daring ambush team seasoned detective crack case soon discovers case simple world toughest city need army stop mob need one man hostage kidnapping car chase  KirkWong JackieChan KentCheng LawKar-Ying Au-YeungPui-San  action crime drama,0.5106,0.3155228056007647
7109,Beyond the Clouds (Al di là delle nuvole) (1996),Drama|Romance,1996,33517,tt0114086,6.7,25,6.4,5825,made four short tale linked story filmed wim wenders taking place ferrara portofino aix en provence paris story always woman crux story invite inner travel antonioni say towards true image absolute mysterious reality nobody ever see  WimWenders JohnMalkovich FannyArdant ChiaraCaselli IrèneJacob  drama romance,0.7906,0.290738335676957
7114,"Collector, The (1965)",Drama|Horror|Thriller,1965,42740,tt0059043,6.9,39,7.5,10630,freddie inept bank clerk future hobby collecting butterfly give feeling power control otherwise totally missing life come large sum money buy country house still unable make ease socially start plan acquiring girl friend manner collect butterfly prepares cellar house collecting jar stalk victim several day butterfly  WilliamWyler TerenceStamp SamanthaEggar MonaWashbourne MauriceDallimore  drama horror thriller,-0.1761,0.5316419746058472
7115,Deep Red (Profondo rosso) (1975),Horror|Mystery|Thriller,1975,20126,tt0073582,7.6,237,7.5,36907,musician witness murder famous psychic team fiesty reporter find killer evading attempt life unseen killer bent keeping dark secret buried screaming start blood begin flow pinch keep repeating im movie im movie im movie im movie murder giallo reporter crime psychic pianist english foreign protoslasher  DarioArgento DavidHemmings DariaNicolodi GabrieleLavia MachaMéril  horror mystery thriller,-0.9825,1.4504707936653567
7116,Diabolique (Les diaboliques) (1955),Horror|Mystery|Thriller,1955,827,tt0046911,7.9,198,8.1,65008,classic french suspense cruel abusive headmaster boarding school michel delassalle becomes target murder plot hatched unlikely duo meek wife mistress brazenly flaunt woman brought together mutual hatred man pull crime become increasingly unhinged series odd occurrence delassalles corpse mysteriously disappears see amazed quiet terror lover female planned murder wife swimming pool suspense teacher surprise ending mistress private detective french noir boy boarding school headmaster philanderer  Henri-GeorgesClouzot SimoneSignoret VéraClouzot PaulMeurisse CharlesVanel  horror mystery thriller,-0.9862,1.8052306081284635
7117,Leprechaun (1993),Comedy|Horror,1993,11811,tt0107387,5.1,120,4.8,26550,horrific leprechaun go rampage precious bag gold coin stolen u magical destructive power trick terrorize kill anyone unlucky enough hinder relentless search frantic attempt survive wrath leprechaun torus friend scramble find weapon known kill irish monstera fourleaf clover luck ran daughter kobold kleeblatt north dakota murder leprechaun  MarkJones WarwickDavis JenniferAniston KenOlandt MarkHolton  comedy horror,-0.9825,-1.5438808288809283
7118,Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa) (1987),Animation|Drama|Sci-Fi|War,1987,20043,tt0093207,6.7,27,7.2,5210,future earth war kingdom honneamise rival republic inevitable evolving technology creates new way wage war small group seek propel mankind space world first spaceflight program astronaut candidate shirotsugh lhadatt personal odyssey grows aimless young man leader willing put everything line order move human race forward away brink armageddon space parallel world alternate world anime  HiroyukiYamaga LeoMorimoto MitsukiYayoi AyaMurata KazuyukiSogabe  animation drama sci-fi war,-0.891,0.2955743298084329
7121,Adam's Rib (1949),Comedy|Romance,1949,25431,tt0041090,7.2,71,7.5,20999,woman attempt kill uncaring husband prosecutor adam bonner get case unfortunately wife amanda happens lawyer decides defend woman court amanda u everything win case adam get mad result perfect marriage disturbed everyday quarrel funniest picture 10 year wife husband relationship marriage lawyer singing courtroom prosecutor subway station grapefruit 1940s afi  GeorgeCukor SpencerTracy KatharineHepburn JudyHolliday TomEwell  comedy romance,0.6486,0.9120198250155694
7122,King of Hearts (1966),Comedy|Drama|War,1966,17685,tt0060908,6.8,15,7.4,3942,ornithologist mistaken explosive expert sent alone small french town wwi investigate garbled report resistance bomb departing german set blow weapon cache asylum time bomb crazy one  PhilippedeBroca AlanBates GenevièveBujold PierreBrasseur MichelSerrault  comedy drama war,-0.9423,0.3421251975122553
7123,Naked Lunch (1991),Drama|Fantasy|Mystery|Sci-Fi,1991,2742,tt0102511,7.0,207,7.0,50760,developing addiction substance u kill bug exterminator accidentally murder wife becomes involved secret government plot orchestrated giant bug islamic port town africa exterminate rational thought based novel writing hallucination independent film writer bug illegal drug exterminator beat generation lynchian  DavidCronenberg PeterWeller JudyDavis IanHolm JulianSands  drama fantasy mystery sci-fi,-0.9337,0.7208097431125774
7124,Grass (1999),Documentary,1999,22010,tt0214730,7.0,10,7.2,3571,marijuana controversial drug 20th century smoked generation little discernible ill effect continues reviled many government earth genie awardwinning documentary veteran canadian director ron mann narrator woody harrelson mix humour historical footage together recount united state demonized relatively harmless drug war drug documentary marijuana  RonMann WoodyHarrelson ChevyChase  documentary,-0.0828,0.451133587014259
7125,Spring Forward (1999),Drama,1999,51145,tt0156096,6.5,6,7.5,1466,season change connecticut town two men different age background work together outdoors local park system share thought feeling gradually deepen relationship approaching father son paul prison armed robbery assigned work murph middleaged vet whose grown son bobby dying paul trying control temper build spiritual side based reading murph downtoearth sancho panza paul ethereal idea murphy seems need forgiveness mistake dad murphy retirement approach winter set men talk love blossom independent film  TomGilroy NedBeatty LievSchreiber CampbellScott IanHart  drama,0.128,0.03680142191793899
7127,Run (1991),Action|Drama|Thriller,1991,48129,tt0102818,5.5,13,6.1,2823,conveying porsche la atlantic city student charlie make stop due engine trouble mistaken rich invited big poker game win big time however denny halloran son mighty mobster bad loser start fight also bad fighter fall head dead charlies trouble flees hallorans father put reward head even police help mighty man charlie run life pursued mob hunted policeluck weapon hope man run  GeoffBurrowes PatrickDempsey KellyPreston KenPogue AlanC.Peterson  action drama thriller,-0.891,-0.7899000253831276
7131,"Summer Place, A (1959)",Drama,1959,18904,tt0053320,6.5,11,6.9,3284,selfmade businessman rekindles romance former flame two teenage child begin romance drastic consequence couple inn guest sensation business man summer former flame  DelmerDaves RichardEgan DorothyMcGuire SandraDee ArthurKennedy  drama,0.802,0.06209524603015867
7132,"Night at the Opera, A (1935)",Comedy|Musical|Romance,1935,37719,tt0026778,7.6,109,7.8,32518,marx brother take high society opera world bring two lover together miss funniest picture ever made opera marx brother  SamWood GrouchoMarx ChicoMarx HarpoMarx KittyCarlisle  comedy musical romance,0.9169,1.409497743898733
7134,"Element of Crime, The (Forbrydelsens Element) (1984)",Drama|Thriller,1984,9063,tt0087280,6.7,47,6.7,9972,cop dystopian europe investigates serial killing suspect using controversial method written disgraced former mentor film first director europa trilogy two film trilogy epidemic 1987 europa 1991 cairo journey past hypnose murder suspense independent film police officer  LarsvonTrier MichaelElphick EsmondKnight MeMeLai JeroldWells  drama thriller,-0.9403,0.32378429557536836
7137,"Cooler, The (2003)",Comedy|Drama|Romance,2003,10744,tt0318374,6.7,90,6.9,33891,william h macy work la vega casino u innate ability bring misfortune around jinx gambler losing imposing bos shelly kaplow alec baldwin happy arrangement bernie find unexpected happiness begin dating attractive waitress natalie belisario maria bello life depends losing last thing need lady luck casino jinx bad luck  WayneKramer WilliamH.Macy AlecBaldwin MariaBello ShawnHatosy  comedy drama romance,0.9382,0.3445501284134096
7139,In America (2002),Drama|Romance,2002,10511,tt0298845,6.9,97,7.7,42846,irish immigrant family adjusts life united state chance get lost son money apartment bad condition new york city halloween costume ice cream parlor home renovation  JimSheridan PaddyConsidine SamanthaMorton SarahBolger EmmaBolger  drama romance,0.3818,0.5805394914626141
7141,My Flesh and Blood (2003),Documentary,2003,22289,tt0342804,6.2,5,8.3,1740,flesh blood 2003 documentary film jonathan karsh chronicling year life tom family tom family notable mother susan adopted eleven child serious disability disease film notable handling sensitive subject matter unsentimental way uplifting one might expect death disabled burn victim missing limb adoptive  JonathanKarsh SusanTom AnthonyTom FaithTom  documentary,-0.8126,-0.1434705237073539
7142,Honey (2003),Drama|Romance,2003,10028,tt0322589,6.0,313,5.3,45442,honey daniel jessica alba dream making name hiphop choreographer busy hitting downtown club friend teach dance class nearby community center harlem ny way keep kid street honey think hit jackpot meet hotshot director david moscow cast one music video start demanding sexual favor honey make decision change life dream term new york dancing hiphop dream dance blackmail harassment career video teacher business sabotage choreographer club harlem youth center  BilleWoodruff JessicaAlba MekhiPhifer JoyBryant RomeoMiller  drama romance,0.6908,-0.49071532808696017
7143,"Last Samurai, The (2003)",Action|Adventure|Drama|War,2003,616,tt0325710,7.3,1946,7.8,426754,nathan algren american hired instruct japanese army way modern warfare find learning respect samurai honorable principle rule pressed destroy samurai way life name modernization open trade algren decides become ultimate warrior fight right exist face enemy heart one man lie soul warrior japan war crime sense guilt swordplay general samurai war veteran katana sword arm deal homeland emperor language barrier selfdiscovery mountain village foreign legion mercenary campaign commercial agreement insurgence leader war strategy gettysburg loss husband slaughter soldier alcoholic u soldier japanese army 19th century war trauma  EdwardZwick TomCruise KenWatanabe WilliamAtherton ChadLindberg  action adventure drama war,-0.984,1.11136380427405
7147,Big Fish (2003),Drama|Fantasy|Romance,2003,587,tt0319061,7.6,2064,8.0,434220,throughout life edward bloom always man big appetite enormous passion tall tale later year remains huge mystery son william get know real man begin piecing together true picture father flashback amazing adventure adventure big life circus father son relationship witch fish fishing love one life leech story teller apoplectic stroke fair mermaid cancer relationship youth gentle giant  TimBurton EwanMcGregor AlbertFinney BillyCrudup JessicaLange  drama fantasy romance,0.9666,1.4829077707767915
7149,Something's Gotta Give (2003),Comedy|Drama|Romance,2003,6964,tt0337741,6.3,422,6.7,119637,harry sanborn aged music industry exec fondness younger woman like marin latest trophy girlfriend thing get little awkward harry suffers heart attack home marins mother erica left care erica doctor love triangle start take shape schmuck people age difference ladykiller woman director  NancyMeyers JackNicholson DianeKeaton KeanuReeves FrancesMcDormand  comedy drama romance,0.9225,-0.12544965595751964
7150,Stuck on You (2003),Comedy,2003,1792,tt0338466,5.1,194,5.8,52894,marthas vineyard mass conjoined twin walt greg kinnear bob tenor matt damon make best handicap fastest grill cook town outgoing walt hope one day become famous actor shy bob prefers stay spotlight fading hollywood actress cher cher decides get show honey beaze cancelled hire walt brotherly appendage costars addition surprisingly achieves opposite whatever happens boy one thing certain nothing ever come sex dancer martial art cook stripper love bully hollywood twin flashback freak actor anxiety conjoined siamese  BobbyFarrelly MattDamon GregKinnear EvaMendes WenYannShih  comedy,0.8591,-1.5706031546850374
7151,Girl with a Pearl Earring (2003),Drama|Romance,2003,3635,tt0335119,6.4,384,6.9,77375,film adapted work fiction author tracy chevalier tell story event surrounding creation painting girl pearl earring 17th century dutch master johannes vermeer young peasant maid working house painter johannes vermeer becomes talented assistant model one famous work discover mystery behind legend painter biography painting maid  PeterWebber ScarlettJohansson ColinFirth CillianMurphy TomWilkinson  drama romance,0.8402,-0.003067058900931468
7153,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy,2003,122,tt0167260,8.1,8226,9.0,1765903,aragorn revealed heir ancient king gandalf member broken fellowship struggle save gondor saurons force meanwhile frodo sam bring ring closer heart mordor dark lord realm eye enemy moving elf orcs middleearth tolkien based novel suspicion bravery war honor troll brutality violence ghost end trilogy quest sword sorcery  PeterJackson ElijahWood IanMcKellen ViggoMortensen LivTyler  action adventure drama fantasy,-0.9118,2.1063472313212492
7154,Mona Lisa Smile (2003),Drama|Romance,2003,11820,tt0304415,6.5,406,6.5,81284,story katherine ann watson feminist teacher studied ucla graduate school 1953 left boyfriend behind los angeles california teach wellesley college conservative woman private liberal art college massachusetts united state world told think showed live faculty art history rowing school nurse femininity teacher hero woman issue  MikeNewell JuliaRoberts KirstenDunst JuliaStiles MaggieGyllenhaal  drama romance,0.875,0.11935338793742235
7155,Calendar Girls (2003),Comedy,2003,8696,tt0337909,6.6,94,6.9,26184,2003 factbased comedy helen mirren julie walter member yorkshire branch woman institute cause controversy pose nude charity calendar lady anything good cause female nudity england mannequin leukemia calendar  NigelCole HelenMirren JulieWalters JohnAlderton LindaBassett  comedy,0.8658,0.22865609559443223
7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",Documentary|War,2003,12698,tt0317910,7.6,69,8.1,24174,using archival footage united state cabinet conversation recording interview eightyfiveyearold robert mcnamara fog war depicts life working wwii whiz kid military officer ford motor company president managing american vietnam war defense secretary president kennedy johnson vietnam politics war lesson secretary defense lyndon johnson anti war protest cuban missile crisis domino cabinet position armed force spin doctor self immolation auto industry  ErrolMorris RobertMcNamara  documentary war,-0.9753,1.3679358434837268
7158,House of Sand and Fog (2003),Drama,2003,11093,tt0315983,7.0,202,7.5,68084,behrani iranian immigrant buy california bungalow thinking fix sell make enough money send son college however house legal property former drug addict kathy losing house unfair legal dispute county left nowhere go wanting house back hire lawyer befriends police officer neither kathy behrani broken law find involved difficult moral dilemma dream cant shared san francisco immigrant house intimidation iranian  VadimPerelman JenniferConnelly BenKingsley RonEldard FrancesFisher  drama,-0.8715,0.7202893184478093
7160,Monster (2003),Crime|Drama,2003,504,tt0340855,7.0,500,7.3,148519,aileen wuornos emotionally scarred highway hooker shoot sadistic trick rape ultimately becomes america first female serial killer first female serial killer america female nudity prostitute rape sexual abuse desperation death penalty motel job interview based true story murder betrayal serial killer poverty prostitution heartbreak mental illness woman director ugly  PattyJenkins CharlizeTheron ChristinaRicci BruceDern LeeTergesen  crime drama,-0.9963,0.7333389103266161
7161,Cheaper by the Dozen (2003),Children|Comedy,2003,11007,tt0349205,6.0,725,5.9,100408,baker brood move chicago patriarch tom get job coaching football northwestern university forcing writer wife mary couple 12 child make major adjustment transition work well work demand pull parent away home leaving kid bored increasingly mischievous growing pain theyve got twelve big family new job aspiring actor smart kid  ShawnLevy SteveMartin BonnieHunt PiperPerabo TomWelling  children comedy,0.2732,-0.4953077199260997
7162,Cold Mountain (2003),Drama|Romance|War,2003,2289,tt0159365,6.7,545,7.2,146946,classic story love devotion set backdrop american civil war wounded confederate soldier named wp inman desert unit travel across south aiming return young wife ada left behind tend farm inman make perilous journey home ada struggle keep home intact assistance ruby mysterious drifter sent help kindly neighbor find strength find courage matter take find way home loss lover loss family deserter loss father love one life  AnthonyMinghella JudeLaw NicoleKidman RenéeZellweger EileenAtkins  drama romance war,0.9584,0.3656137132245557
7163,Paycheck (2003),Action|Sci-Fi|Thriller,2003,9620,tt0338337,5.9,594,6.3,107618,michael jennings genius hired paid handsomely hightech firm work highly sensitive project shortterm memory erased incapable breaching security end threeyear job told getting paycheck instead receives mysterious envelope clue must piece together find paid hot water remember future prophecy engineer scientist millionaire  JohnWoo BenAffleck AaronEckhart UmaThurman PaulGiamatti  action sci-fi thriller,0.4767,-0.6174612680481573
7164,Peter Pan (2003),Action|Adventure|Children|Fantasy,2003,10601,tt0316396,6.9,671,6.8,71647,stifling edwardian london wendy darling mesmerizes brother every night bedtime tale swordplay swashbuckling fearsome captain hook child become hero even greater story peter pan fly nursery one night lead moonlit rooftop galaxy star lush jungle neverland child grow except one flying liberation fairy peter pan pirate gang mermaid  P.J.Hogan JeremySumpter JasonIsaacs RachelHurd-Wood RichardBriers  action adventure children fantasy,0.8591,0.6125718095078571
7165,"Company, The (2003)",Drama|Musical,2003,52036,tt0335013,5.7,21,6.2,6576,ensemble drama centered around group ballet dancer focus one young dancer poised become principal performer ballet dancer independent film ballet  RobertAltman NeveCampbell MalcolmMcDowell JamesFranco BarbaraE.Robertson  drama musical,0.25,-0.6937593474323728
7167,Japanese Story (2003),Drama,2003,13433,tt0304229,6.6,25,6.8,6479,background australian desert landscape much space people sandy geologist hiromitsu japanese businessman play story human inconsequence face blistering universe end journey leaf noone capable going back started love independent film woman director  SueBrooks ToniCollette GotaroTsunashima MatthewDyktynski LynetteCurran  drama,0.8481,0.18998347833193008
7169,Chasing Liberty (2004),Comedy|Romance,2004,14844,tt0360139,6.1,154,6.1,39392,president daughter unable experience life like normal 18 yearold escape entourage secret service agent traveling europe fall love handsome british stranger also happens working undercover father fall love whole world watching venice berlin usa president undercover prague romantic comedy travel lying young adult secret service agent overprotective father  AndyCadiff MandyMoore StarkSands TonyJayawardena JeremyPiven  comedy romance,0.9709,-0.36298554580987236
7171,Aileen: Life and Death of a Serial Killer (2003),Documentary,2003,37088,tt0364930,7.6,32,7.1,6679,british documentarian nick broomfield creates followup piece 1992 documentary serial killer aileen wuornos highway prostitute convicted killing six men florida 1989 1990 interviewing increasingly mentally unstable wuornos broomfield capture distorted mind murderer state florida deems sound mind therefore fit execute throughout film broomfield includes footage testimony wuornos trial 2002 interview prison childhood trauma female killer murder dysfunctional family incest woman director  NickBroomfield AileenWuornos NickBroomfield  documentary,-0.9849,1.2511776899104572
7173,Along Came Polly (2004),Comedy|Romance,2004,5966,tt0343135,5.8,795,6.0,133971,reuben feffer guy spent entire life playing safe polly prince irresistible freespirit life thrill moment two comically mismatched soul collide reuben world turned upside make uproarious attempt change life middleoftheroad totallyoutthere cautious man earth life get interesting beach honeymoon bride chance risk relation long island romantic comedy comedy scuba diving unfaithfulness los angeles art gallery dance class opposite attract caribbean commitment dance club neurotic bagpipe chance encounter insurance risk manager  JohnHamburg BenStiller JenniferAniston PhilipSeymourHoffman DebraMessing  comedy romance,0.9756,-0.7420802250246555
7175,Torque (2004),Action|Crime,2004,10718,tt0329691,4.7,121,4.1,28129,biker cary ford framed old rival biker gang leader murder another gang member happens brother trey leader feared biker gang country ford run trying clear name murder trey gang looking blood circuit fire exgirlfriend drug dealer gang motorcycle  JosephKahn MartinHenderson IceCube MonetMazur AdamScott  action crime,-0.9509,-2.0182582946240055
7176,Crimson Gold (Talaye sorgh) (2003),Drama,2003,40427,tt0371280,6.8,18,7.4,4849,hussein pizza delivery driver imbalance social system thrown face wherever turn one day friend ali show content lost purse hussein discovers receipt payment cannot believe large sum money someone spent purchase expensive necklace know pitiful salary never enough afford luxury hussein receives yet another blow ali denied entry uptown jewelry store appearance job allows full view contrast rich poor motorbike every evening neighborhood never live closer look go behind closed door one night hussein taste luxurious life deep feeling humiliation push edge gold pizza delivery  JafarPanahi HossainEmadeddin KamyarSheisi AzitaRayeji ShahramVaziri  drama,-0.7845,0.3612915957689736
7177,Osama (2003),Drama,2003,14757,tt0368913,6.3,33,7.3,9059,teenage girl osama cut hair dress like boy get job support widowed mother grandmother osama called taliban join school military training embarks terrifying confusing journey try keep taliban finding true identity save family girl must become boy independent film  SiddiqBarmak MarinaGolbahari ArifHerati ZubaidaSahar MohammadNadirKhwaja  drama,0.3818,-0.115206908932014
7178,"Great Gatsby, The (1974)",Drama,1974,11034,tt0071577,6.2,144,6.4,24855,nick carraway young midwesterner living long island find fascinated mysterious past lavish lifestyle neighbor nouveau riche jay gatsby drawn gatsbys circle becoming witness obsession tragedy gone romance divine long island crush wealth millionaire  JackClayton RobertRedford MiaFarrow BruceDern KarenBlack  drama,0.7269,-0.2428775689448465
7179,Wuthering Heights (1992),Drama|Romance,1992,25095,tt0104181,6.8,61,6.7,13088,young orphan heathcliff adopted wealthy earnshaw family move estate wuthering height soon new resident fall compassionate foster sister cathy two share remarkable bond seems unbreakable cathy feeling pressure social convention suppresses feeling marries edgar linton man mean befits stature heathcliff vow win back passion obsession love destroyed everyone touched costume drama revenge  PeterKosminsky JulietteBinoche RalphFiennes JeremyNortham  drama romance,0.9509,0.4468326466712108
7181,Ship of Fools (1965),Drama,1965,30080,tt0059712,5.4,18,7.0,5940,passenger ship traveling mexico europe 1930s represent society large era crew german including ship dr schumann fall love one passenger la condesa young american woman jenny traveling man love david jenny fascinated puzzled passenger explorer mistress vagrant loafer artist tramp captain table oscar award  StanleyKramer VivienLeigh SimoneSignoret JoséFerrer LeeMarvin  drama,0.936,-0.9530258845153248
7184,This Property is Condemned (1966),Drama|Romance,1966,65012,tt0061089,6.1,25,7.0,5769,railroad official owen legate come dodson mississippi shut much town railway town main income owen unexpectedly find love dodsons flirt main attraction alva starr alva owen try escape alvas mother hazel clutch town revenge prime property mississippi revenge railroad  SydneyPollack NatalieWood RobertRedford CharlesBronson KateReid  drama romance,0.6908,-0.31379080839320234
7190,Jane Eyre (1970),Drama,1970,131313,tt0065911,6.5,4,6.4,1040,jane eyre orphan sent lowood school eventually becomes governess thornfield hall girl named adele many strange thing happen eventually edward rochester owner thornfeild adeles guardian fall love suddenly jane win happiness deserves dark secret come light take courage love understanding triumph  DelbertMann SusannahYork GeorgeC.Scott IanBannen JackHawkins  drama,0.9694,0.01945708538384496
7191,Blame It on the Bellboy (1992),Comedy,1992,34151,tt0103827,5.8,15,5.5,2671,mike lawton maurice horton melvin orton three men come venice one hit man sent take mobster another lech looking little action woman never met set one sent employer inspect property bos want buy three men stay hotel bellboy get name mixed give info meant someone else one meet realtor whatever close sale another follows woman looking romance another go home mobster think sent kill mixups mishap madness mayhem part service  MarkHerman DudleyMoore BryanBrown RichardGriffiths AndreasKatsulas  comedy,-0.296,-0.5530429581300947
7192,Only the Strong (1993),Action,1993,15797,tt0107750,6.8,30,6.6,6197,former green beret louis stevens return hometown miami completing military service brazil learn old high school become gang drug dealer stevens u capoeira skill kick several drug dealer school property kerrigan one stevens old teacher see impact stevens student kerrigan give task teaching capoeira handful worst atrisk student school ultimate martial art  SheldonLettich MarkDacascos GeoffreyLewis StaceyTravis PacoChristianPrieto  action,-0.6249,0.405834733616989
7193,"Adventures of Ford Fairlane, The (1990)",Action|Comedy,1990,9548,tt0098987,6.2,72,6.4,18016,ford mr rock n roll detective fairlane experiencing problem opposite sex one rock star pay drum stick koala bear food processor bicycle short another one employer want find girl named zuzu petal get killed become fisherman detective instead kojak columbo dirty harry wimp rock roll show business rock star heavy metal murder private detective  RennyHarlin AndrewDiceClay WayneNewton PriscillaPresley MorrisDay  action comedy,-0.9413,-0.23572965986450026
7202,Beyond Re-Animator (2003),Horror,2003,11429,tt0222812,5.6,56,5.8,11944,tampering mother nature disastrous result dr herbert west continues research serving time maximum security prison previous exploit west limited prisoncell experiment suddenly interrupted arrival new prison doctor brother girl suffered west experiment 13 year earlier thought prison would death dr west death beginning prison nurse monster experiment nudity prison cell human experimentation revitalization insanity sequel mad scientist gore hp lovecraft undead zombie doctor violence convict medical experiment cult film dismemberment hypodermic needle bloodbath reanimation sadistic warden  BrianYuzna JeffreyCombs JasonBarry ElsaPataky EnriqueArce  horror,-0.9936,-0.9067608695170079
7205,"Wind and the Lion, The (1975)",Adventure,1975,14815,tt0073906,6.7,48,6.8,9179,beginning 20th century american woman abducted morocco berber attempt free range diplomatic pressure military intervention wind lion woman half world may go war morocco theodore roosevelt  JohnMilius SeanConnery CandiceBergen BrianKeith JohnHuston  adventure,-0.5859,0.32464422761733425
7206,Mon Oncle (My Uncle) (1958),Comedy,1958,427,tt0050706,7.3,98,7.7,21866,many idea rich comic situation french director jacques tati u poetic way knowledge discrepancy heart technique tell gentle business satiric tale oscar best foreign film 1959 mr hulot venture suburbiaand disruptsdisassemblesand demolishes subtle satire paris father son relationship city portrait factory worker parent child relationship factory new building brotherinlaw modernity car crash suburb dog housekeeper  JacquesTati JacquesTati Jean-PierreZola AdrienneServantie AlainBécourt  comedy,0.8885,1.0496794041996582
7208,Dr. Jekyll and Mr. Hyde (1941),Drama|Horror,1941,3022,tt0033553,6.6,31,6.8,8877,dr jekyll belief good evil exist everyone creates potion allows evil side mr hyde come fore face horrible consequence let dark side run amok chill halfman halfmonster double life classic horror jekyll hyde  VictorFleming SpencerTracy IngridBergman LanaTurner DonaldCrisp  drama horror,-0.9493,0.1991033441230398
7209,"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les) (1953)",Comedy,1953,778,tt0046487,7.3,76,7.4,18274,monsieur hulot come beachside hotel vacation accidentally goodnaturedly cause havoc laughvacation time jacques tati romp gloriously mad lark ever tickle rib young old alike holiday underdog hotel beach jazz tennis masked ball pilot lone wolf brittany pipe train summer alcohol abuse aerobics  JacquesTati JacquesTati NathaliePascaud MichelineRolla ValentineCamax  comedy,-0.7717,1.0321576304097524
7211,People Will Talk (1951),Comedy|Romance,1951,23152,tt0043915,6.6,20,7.4,6323,successful wellliked dr noah praetorius becomes victim witchhunt hand professor elwell disdain praetoriuss unorthodox medical view also question relationship mysterious everpresent mr shunderson romantic comedy  JosephL.Mankiewicz CaryGrant JeanneCrain FinlayCurrie HumeCronyn  comedy romance,0.9201,0.17914332777918937
7212,I Was a Male War Bride (1949),Comedy|Romance,1949,23567,tt0041498,6.7,30,7.0,8438,captain henri rochard french officer assigned work lieut catherine gate wacky series misadventure fall love marry war end capt rochard try return america female war bride zany genderconfusing antic follow sheridan took grant captain french love romantic comedy american war bride  HowardHawks CaryGrant AnnSheridan MarionMarshall RandyStuart  comedy romance,0.8591,0.30181519374346455
7215,To Have and Have Not (1944),Adventure|Drama|Romance|Thriller|War,1944,22584,tt0037382,7.6,112,7.8,34016,martinique charter boat skipper get mixed underground french resistance operative wwii talk tnt fishing island nazi french resistance singer alcoholic hemingway expatriate martinique sidekick film noir  HowardHawks HumphreyBogart WalterBrennan LaurenBacall DoloresMoran  adventure drama romance thriller war,0.34,1.4114770500220628
7216,High Sierra (1941),Crime|Drama|Film-Noir|Thriller,1941,27725,tt0033717,7.0,66,7.5,16743,see bogie best world weary mad dog roy earle given pardon jail get back swing thing robs swanky resort blazing mountain manhunt killer maddog earle prison robbery shooting run little dog  RaoulWalsh IdaLupino HumphreyBogart AlanCurtis ArthurKennedy  crime drama film-noir thriller,-0.91,0.6783352623527225
7217,Dark Passage (1947),Crime|Drama|Film-Noir|Romance|Thriller,1947,16227,tt0039302,7.2,81,7.5,19348,man convicted murdering wife escape prison work woman try prove innocence danger violent love san francisco fire escape plastic surgery escapee convict escape prison suspense trolley hitchcockian crime wave film noir 1940s  DelmerDaves HumphreyBogart LaurenBacall BruceBennett AgnesMoorehead  crime drama film-noir romance thriller,-0.9287,0.9210841954836493
7218,"Ox-Bow Incident, The (1943)",Drama|Western,1943,980,tt0036244,7.9,71,8.1,22921,gil carter art croft ride small nevada town plagued cattle thief initially suspected rustler carter croft eventually join posse get criminal also may involved recent shooting posse close group could fugitive must decide course action numerous life hanging balance tough true terrifying saloon arbitrary law horseback riding theft justice cult film lynching posse cattle rustling 19th century  WilliamA.Wellman HenryFonda DanaAndrews MaryBethHughes AnthonyQuinn  drama western,-0.6705,1.7153089157940744
